 ,Initials,Slice,BT_x,BT_y,BB_x,BB_y,CB_x,CB_y,LEB_x,LEB_y,LER_x,LER_y,LEF_x,LEF_y,REB_x,REB_y,RER_x,RER_y,REF_x,REF_y
731,JKR,731,119,187,146.5,188.5,152.5,164,176,165.25,188,171.75,163.25,168.25,-1,-1,-1,-1,-1,-1
732,JKR,732,119.5,189.75,147.75,191.75,152.25,167,175.75,167.5,187.75,174.75,163.5,170.25,-1,-1,-1,-1,-1,-1
733,JKR,733,105.5,199.5,139.5,199.75,137.5,172.5,169.5,175.25,183,181.5,155.75,177.75,-1,-1,-1,-1,-1,-1
734,JKR,734,104.75,199.5,138.5,199.25,137,172.25,169.25,174.75,183.25,181.5,154.25,176.75,-1,-1,-1,-1,-1,-1
735,JKR,735,105,199.25,136,199.5,135,173.75,167,174.75,180.25,181,153.5,176.5,-1,-1,-1,-1,-1,-1
736,JKR,736,105,199.5,136.75,200,135,174.5,166.25,175.25,179.75,182,153,178,-1,-1,-1,-1,-1,-1
737,JKR,737,105.75,199.75,136.25,199,135.25,174,167,175.25,179,181.25,153,178.25,-1,-1,-1,-1,-1,-1
738,JKR,738,107.75,200.25,136.75,199.25,136,175,166.5,175,178.75,182.25,154,178.25,-1,-1,-1,-1,-1,-1
739,JKR,739,121.25,159,147.25,168.5,160.5,151.75,186.5,157.5,192,168.75,174.75,156.75,-1,-1,-1,-1,-1,-1
740,JKR,740,120.25,190.25,-1,-1,149.25,168.5,168.5,171,177.5,178.5,159.25,172.25,-1,-1,-1,-1,-1,-1
741,JKR,741,117.25,193.75,-1,-1,147.75,170,169,170.25,177.75,178,159.5,174,-1,-1,-1,-1,-1,-1
742,JKR,742,114.75,191.25,-1,-1,146.5,168.25,170.75,168.5,181,176,158.25,171,-1,-1,-1,-1,-1,-1
743,JKR,743,114.5,192,-1,-1,147.25,168.25,170.5,168.5,180.75,176.25,158.5,171.25,-1,-1,-1,-1,-1,-1
744,JKR,744,115,191.75,-1,-1,146.25,168.75,170.25,168,181.25,176.5,158.5,171.5,-1,-1,-1,-1,-1,-1
745,JKR,745,116.75,194.25,-1,-1,146.75,170.25,168,170.25,178.25,176.75,158,173,-1,-1,-1,-1,-1,-1
746,JKR,746,116.5,194.5,-1,-1,144.75,171.5,166.75,171,177,178.25,156.75,173.75,-1,-1,-1,-1,-1,-1
747,JKR,747,116.25,194,-1,-1,145.75,170.75,167.5,170.25,177.75,178.25,158,174,-1,-1,-1,-1,-1,-1
748,JKR,748,116.75,193.75,-1,-1,145.5,171,168.25,170.75,177.75,177.5,158.25,174.25,-1,-1,-1,-1,-1,-1
749,JKR,749,117.5,196,-1,-1,145.75,171.75,166.25,172,175.75,179.5,156.75,175.75,-1,-1,-1,-1,-1,-1
750,JKR,750,117.5,197,-1,-1,144.75,172.25,165.25,172.75,175.25,179,155,175.5,-1,-1,-1,-1,-1,-1
751,JKR,751,117,196.75,-1,-1,145.25,173,165,172.75,175.75,179.75,156,176,-1,-1,-1,-1,-1,-1
752,JKR,752,117.25,198.5,-1,-1,144.25,174.5,164.75,173,174.75,179.25,155.75,175.75,-1,-1,-1,-1,-1,-1
753,JKR,753,118.25,199.5,-1,-1,144.25,174.75,164,173,174,179.75,154.75,177.5,-1,-1,-1,-1,-1,-1
754,JKR,754,118,200.5,-1,-1,144,175.75,163.5,173.5,173.75,179.75,154,177,-1,-1,-1,-1,-1,-1
755,JKR,755,118,199,-1,-1,143,175,163,172.75,173.5,179.25,154,176.75,-1,-1,-1,-1,-1,-1
756,JKR,756,118.75,199,-1,-1,143.25,174.5,163.25,171.75,174.25,178.25,154.75,175.25,-1,-1,-1,-1,-1,-1
757,JKR,757,116.5,195.25,-1,-1,146.5,170.75,167,168,176.25,175.75,157.5,171.25,-1,-1,-1,-1,-1,-1
758,JKR,758,113.75,195.5,-1,-1,145,171,168.5,168.25,177.75,177,156.25,173,-1,-1,-1,-1,-1,-1
759,JKR,759,112.5,195.5,141.25,196.75,144.5,171.25,167.75,169.25,177.25,177.5,156.25,172.75,-1,-1,-1,-1,-1,-1
760,JKR,760,113.5,196.25,-1,-1,145.75,171,167.75,169,178.25,176.75,156.25,173.5,-1,-1,-1,-1,-1,-1
761,JKR,761,114.5,198.25,-1,-1,144.25,173.25,166.75,170,177.25,177.5,154.25,175.25,-1,-1,-1,-1,-1,-1
762,JKR,762,115.25,200.75,-1,-1,143.75,175,166,170.75,176.25,178.75,155.5,176,-1,-1,-1,-1,-1,-1
763,JKR,763,115,201.75,-1,-1,142.5,176.75,164.5,171.5,175.25,178.5,154,176.75,-1,-1,-1,-1,-1,-1
764,JKR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
765,JKR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
766,JKR,766,101.75,204,131.5,202.75,132.75,176.75,158,172,168.25,178.25,144.5,177,-1,-1,-1,-1,-1,-1
767,JKR,767,109,206.5,-1,-1,139,178.75,163.5,174,176,181.5,150.5,180,-1,-1,-1,-1,-1,-1
768,JKR,768,112.25,201.5,143.25,201.5,145.75,176,174.75,171.75,187.5,178.5,160.25,176.75,-1,-1,-1,-1,-1,-1
769,JKR,769,104.75,203,141,204,139.75,176,180.75,183,195.75,189.25,164.25,184.25,-1,-1,-1,-1,-1,-1
770,JKR,770,78.25,233.25,116.5,220,107.25,192.75,149.75,188.75,165.75,191.25,132.25,194.75,-1,-1,-1,-1,-1,-1
771,JKR,771,44.5,236.25,81.25,221.5,69.5,192.25,106,184.25,122.5,185.75,88.25,192.5,-1,-1,-1,-1,-1,-1
772,JKR,772,24.5,250.75,52.75,233.75,40.25,211,70.25,196.25,86.25,196.25,57.75,206.25,-1,-1,-1,-1,-1,-1
