,Slice,R1,R2,R3,P,R,Y,SEuc,MEuc
0,1,3.04612748286696,0.262778331571804,0.616964792210561,176.56448920279,-22.6071371879614,10.5478865722348,31.9310954476892,6.38621908953784
0,2,-2.8492327565508,-0.57152952856378,0.138662175473729,-165.865203624098,2.68680954870423,23.0181083648994,38.4217631350879,6.40362718918131
0,3,2.96378733318633,0.03769193513099,0.440169721665284,171.193378077746,-16.6922831328783,2.75172415272026,45.6969258554325,7.61615430923875
0,0,0.733565969167392,-1.24223566694363,-2.1117667407695,65.0227718419565,9.58826350590095,-133.867557443712,1.45854120213351E-10,1.6206013357039E-11
0,0,0.733565969167392,-1.24223566694363,-2.1117667407695,65.0227718419565,9.58826350590095,-133.867557443712,1.45854120213351E-10,1.6206013357039E-11
0,6,-0.019755224619612,-0.978319335988948,-2.2584077367521,41.8120901678664,-15.2553547054472,-143.673191883722,38.070098741554,6.34501645692567
0,0,0.733565969167392,-1.24223566694363,-2.1117667407695,65.0227718419565,9.58826350590095,-133.867557443712,1.45854120213351E-10,1.6206013357039E-11
0,8,-1.10322580685194,0.147573943044736,2.56894066184215,-3.1532579923458,46.0452896089828,157.350043918659,35.4803445463377,5.91339075772296
0,0,0.733565969167392,-1.24223566694363,-2.1117667407695,65.0227718419565,9.58826350590095,-133.867557443712,1.45854120213351E-10,1.6206013357039E-11
0,0,0.733565969167392,-1.24223566694363,-2.1117667407695,65.0227718419565,9.58826350590095,-133.867557443712,1.45854120213351E-10,1.6206013357039E-11
0,0,0.733565969167392,-1.24223566694363,-2.1117667407695,65.0227718419565,9.58826350590095,-133.867557443712,1.45854120213351E-10,1.6206013357039E-11
0,0,0.733565969167392,-1.24223566694363,-2.1117667407695,65.0227718419565,9.58826350590095,-133.867557443712,1.45854120213351E-10,1.6206013357039E-11
0,0,0.733565969167392,-1.24223566694363,-2.1117667407695,65.0227718419565,9.58826350590095,-133.867557443712,1.45854120213351E-10,1.6206013357039E-11
0,0,0.733565969167392,-1.24223566694363,-2.1117667407695,65.0227718419565,9.58826350590095,-133.867557443712,1.45854120213351E-10,1.6206013357039E-11
0,0,0.733565969167392,-1.24223566694363,-2.1117667407695,65.0227718419565,9.58826350590095,-133.867557443712,1.45854120213351E-10,1.6206013357039E-11
0,0,0.733565969167392,-1.24223566694363,-2.1117667407695,65.0227718419565,9.58826350590095,-133.867557443712,1.45854120213351E-10,1.6206013357039E-11
0,0,0.733565969167392,-1.24223566694363,-2.1117667407695,65.0227718419565,9.58826350590095,-133.867557443712,1.45854120213351E-10,1.6206013357039E-11
0,0,0.733565969167392,-1.24223566694363,-2.1117667407695,65.0227718419565,9.58826350590095,-133.867557443712,1.45854120213351E-10,1.6206013357039E-11
0,0,0.733565969167392,-1.24223566694363,-2.1117667407695,65.0227718419565,9.58826350590095,-133.867557443712,1.45854120213351E-10,1.6206013357039E-11
0,20,-2.41887959578686,-0.249079019459771,0.373843681608409,-138.688383838308,11.6349194777639,16.1575710901145,18.4524880745616,3.0754146790936
0,21,-2.57925847148522,-0.282861599652047,0.317103267721909,-148.077153127066,9.70872704634221,15.2999593097425,23.3593174893366,3.89321958155611
0,22,-2.44407009995693,-0.258030763783987,0.22608941266849,-140.375586194972,5.53237896912615,14.047722942383,22.4791307543898,3.7465217923983
0,23,-2.70039431864865,-0.790624530863986,0.16483699447694,-160.357839459436,1.1530470699355,32.8376803695573,26.18433872346,4.36405645391001
0,24,-2.61819105231876,-0.553005509996089,0.007861716994614,-153.760328027213,-5.01071037416157,22.6844912825286,30.3575223658547,5.05958706097578
0,25,-2.55501518891951,-0.736847844097029,0.272305341285321,-150.944928057357,3.42644655200959,33.062498338191,26.5540408056895,4.42567346761492
0,0,0.733565969167392,-1.24223566694363,-2.1117667407695,65.0227718419565,9.58826350590095,-133.867557443712,1.45854120213351E-10,1.6206013357039E-11
0,0,0.733565969167392,-1.24223566694363,-2.1117667407695,65.0227718419565,9.58826350590095,-133.867557443712,1.45854120213351E-10,1.6206013357039E-11
0,28,-0.741746944843369,0.455843821672178,2.74164087553778,15.6199721086673,31.6318387720946,168.526696650085,30.8240047246436,5.13733412077393
0,29,-1.21176872449553,-0.512362214452814,2.84312092950841,-24.8860748037818,44.4772756992846,169.132339084647,16.4836403152057,3.29672806304114
0,30,-1.20360771738616,0.312973769740317,2.76497961542709,12.2455538070417,47.1595466633685,178.464276681096,28.0619118855128,4.67698531425213
0,31,-1.21605602578009,0.278145788676994,2.76720444154392,10.6025979065117,47.571174976672,178.010323017502,30.1192216254679,5.01987027091132
0,32,0.677257007661509,0.092579258019535,-2.60038845142393,3.06455980891248,28.5373598825148,-152.42314286172,14.6445635059055,2.9289127011811
0,33,1.36321880492935,-0.180946030384071,-2.62222127017785,18.3791302018644,52.9254290612619,-159.112957233717,29.8216358735616,4.97027264559359
0,34,1.1146494905514,0.295426402600207,-2.46357489642404,-1.7865169843229,48.9579841994086,-154.234042439661,25.8619003709532,4.3103167284922
0,35,1.34902858116332,-0.200835772347426,-2.48041137873102,26.0396074934908,52.5123179496172,-146.704220413531,30.1986038660381,5.03310064433968
0,36,1.30437814954732,-0.662602174678835,-2.48210991064099,45.7519511832415,45.0453815026368,-142.86727946582,4.71611744856249,1.17902936214062
0,37,-1.17500985797635,0.340935721952687,2.88306951546856,15.8135743038215,43.7693846325413,-174.215397265406,27.757357596482,4.62622626608033
0,0,0.733565969167392,-1.24223566694363,-2.1117667407695,65.0227718419565,9.58826350590095,-133.867557443712,1.45854120213351E-10,1.6206013357039E-11
0,39,-0.553089437957634,0.443159994599951,2.80529147490327,15.5562883844656,23.7409654670885,168.628772652132,28.0954134279667,4.68256890466112
0,40,0.021776164959005,-0.376693809475492,-2.55792952353537,15.7540278710987,-3.52490948522634,-148.305376134167,19.422708449943,3.2371180749905
0,41,0.733565969167392,-1.24223566694363,-2.1117667407695,65.0227718419565,9.58826350590095,-133.867557443712,1.45854120213351E-10,1.6206013357039E-11
0,0,0.733565969167392,-1.24223566694363,-2.1117667407695,65.0227718419565,9.58826350590095,-133.867557443712,1.45854120213351E-10,1.6206013357039E-11
0,0,0.733565969167392,-1.24223566694363,-2.1117667407695,65.0227718419565,9.58826350590095,-133.867557443712,1.45854120213351E-10,1.6206013357039E-11
0,0,0.733565969167392,-1.24223566694363,-2.1117667407695,65.0227718419565,9.58826350590095,-133.867557443712,1.45854120213351E-10,1.6206013357039E-11
0,45,0.233811797394964,0.885020321435236,-2.81323299739003,-34.1627888890426,11.7442972907619,-172.586551593761,10.2171720985246,1.70286201642077
0,46,0.211372458700881,0.732095025167726,-2.86506155862129,-27.9490227066668,10.3809562750581,-172.102130975319,8.9131197980868,1.4855199663478
0,47,0.43953035376373,0.732060348979946,-2.85626656528666,-27.9437090337875,18.6586285027186,-175.089440510108,10.2960564076892,1.71600940128153
0,48,0.717527855690899,0.809373589818607,-2.72717136826462,-32.0053438366415,30.4441670148738,-176.126180378884,9.6728027069465,1.61213378449108
0,49,0.603573323393963,0.716898643314206,-2.77133524753872,-27.481241555792,26.0326142572664,-173.406346397924,9.29984791562676,1.54997465260446
0,50,0.60086194691021,0.771676581378329,-2.76628016201958,-29.8889915595978,25.861330077383,-174.408367969465,8.64754634178293,1.44125772363049
0,0,0.733565969167392,-1.24223566694363,-2.1117667407695,65.0227718419565,9.58826350590095,-133.867557443712,1.45854120213351E-10,1.6206013357039E-11
0,0,0.733565969167392,-1.24223566694363,-2.1117667407695,65.0227718419565,9.58826350590095,-133.867557443712,1.45854120213351E-10,1.6206013357039E-11
0,53,-1.10943178283179,0.472289621140907,2.57451863125964,15.4699963968243,47.7360164774664,168.010996916305,35.4364360902323,5.90607268170538
0,54,-0.426061200128647,-0.358201282184461,-2.95322633947698,12.9298609452699,-17.0706629592103,-173.99824141999,27.0540733755679,4.50901222926131
0,55,-0.479834196341706,-0.229007152445814,-2.94029437964898,7.62107376143617,-19.0211555305771,-172.335010142429,29.1352356076964,4.85587260128274
0,56,-0.346090345750983,-0.244438115068224,-2.96705788821737,8.5295134290144,-13.8378258429559,-172.677821395237,24.2864428879064,4.04774048131773
0,57,-0.405138945282773,-0.305361159930798,-2.96678484273475,10.8872003951873,-16.1131049461834,-173.8880562585,24.7789965094286,4.12983275157143
