ID,Initials,Treatment,Slice,Eye.Temp,Eye.Quality,Bill.Temp,Bill.Quality,Xmin,Xmax,Xmean,Ymin,Ymax,Ymean,Blood.Sample,Handling
TZ22,JKR,Control,1,35.979,Good,34.946,Good,193,264,228.5,207,275,241,0,0
TZ22,JKR,Control,2,35.9,Good,34.538,Good,198,269,233.5,207,275,241,0,0
TZ22,JKR,Control,3,36.052,Good,34.788,Good,198,269,233.5,207,275,241,0,0
TZ22,JKR,Control,4,35.968,Good,34.586,Good,198,269,233.5,207,275,241,0,0
TZ22,JKR,Control,5,36.015,Good,34.682,Good,201,272,236.5,207,275,241,0,0
TZ22,JKR,Control,6,35.806,Good,34.453,Good,205,276,240.5,207,275,241,0,0
TZ22,JKR,Control,7,35.947,Good,34.994,Good,209,280,244.5,207,275,241,0,0
TZ22,JKR,Control,8,35.984,Good,35.322,Good,213,284,248.5,207,275,241,0,0
TZ22,JKR,Control,9,36.031,Good,35.706,Good,213,284,248.5,207,275,241,0,0
TZ22,JKR,Control,10,36.162,Good,35.837,Good,213,284,248.5,207,275,241,0,0
TZ22,JKR,Control,11,36.282,Good,36.256,Good,213,284,248.5,207,275,241,0,0
TZ22,JKR,Control,12,36.46,Good,36.46,Good,195,266,230.5,207,275,241,0,0
TZ22,JKR,Control,13,36.413,Good,36.741,Good,195,266,230.5,207,275,241,0,0
TZ22,JKR,Control,14,36.371,Good,37.032,Good,195,266,230.5,207,275,241,0,0
TZ22,JKR,Control,15,36.407,Good,37.073,Good,204,275,239.5,207,275,241,0,0
TZ22,JKR,Control,16,36.47,Good,37.011,Good,215,286,250.5,207,275,241,0,0
TZ22,JKR,Control,17,36.465,Good,37.193,Good,215,286,250.5,207,275,241,0,0
TZ22,JKR,Control,18,36.684,Good,36.881,Good,214,285,249.5,223,291,257,0,0
TZ22,JKR,Control,19,36.678,Good,37.021,Good,214,285,249.5,223,291,257,0,0
TZ22,JKR,Control,20,36.595,Good,37.146,Good,219,290,254.5,213,281,247,0,0
TZ22,JKR,Control,21,36.678,Good,37.358,Good,219,290,254.5,213,281,247,0,0
TZ22,JKR,Control,22,36.678,Good,37.369,Good,219,290,254.5,213,281,247,0,0
TZ22,JKR,Control,23,36.475,Good,37.239,Good,189,260,224.5,193,261,227,0,0
TZ22,JKR,Control,24,36.616,Good,37.208,Good,189,260,224.5,209,277,243,0,0
TZ22,JKR,Control,25,36.912,Good,37.405,Good,189,260,224.5,209,277,243,0,0
TZ22,JKR,Control,26,36.673,Good,37.374,Good,205,276,240.5,209,277,243,0,0
TZ22,JKR,Control,27,36.902,Good,37.327,Good,209,280,244.5,212,280,246,0,0
TZ22,JKR,Control,28,36.772,Good,37.317,Good,214,285,249.5,224,292,258,0,0
TZ22,JKR,Control,29,36.793,Good,37.255,Good,214,285,249.5,224,292,258,0,0
TZ22,JKR,Control,30,36.876,Good,37.41,Good,214,285,249.5,224,292,258,0,0
TZ22,JKR,Control,31,36.897,Good,37.575,Good,214,285,249.5,224,292,258,0,0
TZ22,JKR,Control,32,36.933,Good,37.565,Good,214,285,249.5,220,288,254,0,0
TZ22,JKR,Control,33,36.959,Good,37.627,Good,214,285,249.5,220,288,254,0,0
TZ22,JKR,Control,34,36.949,Good,37.549,Good,218,289,253.5,217,285,251,0,0
TZ22,JKR,Control,35,36.866,Good,37.642,Good,218,289,253.5,209,277,243,0,0
TZ22,JKR,Control,36,36.866,Good,37.694,Good,218,289,253.5,209,277,243,0,0
TZ22,JKR,Control,37,36.959,Good,37.312,Good,195,266,230.5,220,288,254,0,0
