ID,Initials,Treatment,Slice,Eye.Temp,Eye.Quality,Bill.Temp,Bill.Quality,Xmin,Xmax,Xmean,Ymin,Ymax,Ymean,Blood.Sample,Handling
TZ08,JKR,Handled,1,0,0,0,0,0,0,0,0,0,0,0,0
TZ08,JKR,Handled,2,0,0,0,0,0,0,0,0,0,0,0,0
TZ08,JKR,Handled,3,0,0,0,0,0,0,0,0,0,0,0,0
TZ08,JKR,Handled,4,0,0,26.564,Good,0,0,0,0,0,0,0,0
TZ08,JKR,Handled,5,33.876,Poor Eye,26.793,Good,473,578,525.5,224,312,268,0,0
TZ08,JKR,Handled,6,33.892,Poor Eye,26.954,Good,473,578,525.5,224,312,268,0,0
TZ08,JKR,Handled,7,33.849,Poor Eye,26.454,Good,473,578,525.5,224,312,268,0,0
TZ08,JKR,Handled,8,33.919,Poor Eye,26.724,Good,473,578,525.5,224,312,268,0,0
TZ08,JKR,Handled,9,33.924,Poor Eye,26.793,Good,473,578,525.5,224,312,268,0,0
TZ08,JKR,Handled,10,0,0,26.466,Good,0,0,0,0,0,0,0,0
TZ08,JKR,Handled,11,0,0,26.466,Good,0,0,0,0,0,0,0,0
TZ08,JKR,Handled,12,0,0,26.5,Good,0,0,0,0,0,0,0,0
TZ08,JKR,Handled,13,0,0,26.356,Good,0,0,0,0,0,0,0,0
TZ08,JKR,Handled,14,0,0,26.896,Good,0,0,0,0,0,0,0,0
TZ08,JKR,Handled,15,0,0,26.569,Good,0,0,0,0,0,0,0,0
TZ08,JKR,Handled,16,0,0,26.701,Good,0,0,0,0,0,0,0,0
TZ08,JKR,Handled,17,0,0,26.5,Good,0,0,0,0,0,0,0,0
TZ08,JKR,Handled,18,0,0,26.282,Good,0,0,0,0,0,0,0,0
TZ08,JKR,Handled,19,33.897,Poor Eye,26.391,Good,473,578,525.5,224,312,268,0,0
TZ08,JKR,Handled,20,33.865,Poor Eye,26.299,Good,473,578,525.5,224,312,268,0,0
TZ08,JKR,Handled,21,33.839,Poor Eye,26.293,Good,473,578,525.5,224,312,268,0,0
TZ08,JKR,Handled,22,33.833,Poor Eye,26.172,Good,473,578,525.5,224,312,268,0,0
TZ08,JKR,Handled,23,33.887,Poor Eye,26.345,Good,473,578,525.5,224,312,268,0,0
TZ08,JKR,Handled,24,33.833,Poor Eye,26.241,Good,473,578,525.5,224,312,268,0,0
TZ08,JKR,Handled,25,33.748,Poor Eye,25.952,Good,473,578,525.5,224,312,268,0,0
TZ08,JKR,Handled,26,33.737,Poor Eye,27.644,Good,473,578,525.5,224,312,268,0,0
TZ08,JKR,Handled,27,33.764,Poor Eye,27.502,Good,473,578,525.5,224,312,268,0,0
TZ08,JKR,Handled,28,33.764,Poor Eye,27.411,Good,473,578,525.5,224,312,268,0,0
TZ08,JKR,Handled,29,0,0,27.217,Good,0,0,0,0,0,0,0,0
TZ08,JKR,Handled,30,0,0,27.103,Good,0,0,0,0,0,0,0,0
TZ08,JKR,Handled,31,0,0,27.034,Good,0,0,0,0,0,0,0,0
TZ08,JKR,Handled,32,0,0,27.08,Good,0,0,0,0,0,0,0,0
TZ08,JKR,Handled,33,0,0,27.108,Good,0,0,0,0,0,0,0,0
TZ08,JKR,Handled,34,0,0,27.125,Good,0,0,0,0,0,0,0,0
TZ08,JKR,Handled,35,0,0,27.131,Good,0,0,0,0,0,0,0,0
TZ08,JKR,Handled,36,0,0,27.108,Good,0,0,0,0,0,0,0,0
TZ08,JKR,Handled,37,0,0,26.977,Good,0,0,0,0,0,0,0,0
TZ08,JKR,Handled,38,0,0,27.542,Good,0,0,0,0,0,0,0,0
TZ08,JKR,Handled,39,0,0,27.171,Good,0,0,0,0,0,0,0,0
TZ08,JKR,Handled,40,0,0,27.621,Good,0,0,0,0,0,0,0,0
TZ08,JKR,Handled,41,0,0,27.576,Good,0,0,0,0,0,0,0,0
TZ08,JKR,Handled,42,0,0,27.491,Good,0,0,0,0,0,0,0,0
TZ08,JKR,Handled,43,33.945,Poor Eye,27.491,Good,473,578,525.5,224,312,268,0,0
TZ08,JKR,Handled,44,33.721,Poor Eye,27.781,Good,473,578,525.5,224,312,268,0,0
TZ08,JKR,Handled,45,33.78,Poor Eye,27.922,Good,473,578,525.5,224,312,268,0,0
TZ08,JKR,Handled,46,33.689,Poor Eye,28.064,Good,473,578,525.5,224,312,268,0,0
