,Slice,R1,R2,R3,P,R,Y,SEuc,MEuc
0,1,3.07228376768105,-0.201920106819682,-0.13628832474806,176.24641656675,4.82896365484804,-7.67882878901909,24.4206186653082,4.0701031108847
0,2,2.82913913093948,-0.118035782019877,-0.310126784335003,162.432745446874,11.5183438076329,-6.56379209124138,40.3120708584428,6.71867847640714
0,3,2.8234659160347,-0.189477734839003,-0.26194277726381,161.984948439841,9.17102465628137,-9.1353369438302,34.3121202074144,5.71868670123573
0,4,2.96551973949741,-0.224201474817766,-0.147976541461419,170.177412054311,4.93550983044245,-9.07135131981969,25.9943080784024,4.33238467973373
0,5,2.87852368932004,0.124427509671778,-0.226358661640294,165.844857866663,9.45528519998784,3.77368115741043,26.4223651375089,4.40372752291816
0,6,2.97899740299315,0.123068036021969,-0.204312579076401,171.496209965881,8.15067381833109,4.12431532964396,24.4306490050412,4.07177483417354
0,7,2.91733649654427,0.087961189665139,-0.187505168627678,167.716348488961,7.63575794366966,2.63115690202358,24.3547560555802,4.05912600926336
0,8,2.92711740736047,-0.184621912285743,-0.027460455110515,168.008214335806,0.312456734392812,-7.25088345134921,24.7737400404575,4.12895667340958
0,9,2.99544616702926,-0.184936771041284,0.009109394430372,171.990103707643,-0.839657122426652,-7.00704639509767,23.5204642399678,3.92007737332798
0,10,3.02324920685537,-0.139094925472986,-0.028050604253527,173.367830627853,0.755204800155668,-5.31221970846701,26.2126683447935,4.36877805746558
0,11,3.04828756676562,-0.165368493909163,0.020186098180371,174.962557273816,-1.03025031221616,-6.16514254144095,24.4907876446081,4.08179794076802
0,12,3.03078984618964,-0.105005201411676,-0.039215107754276,173.721476124283,1.26112725876016,-4.03773876960493,26.556955459962,4.42615924332701
0,13,3.00327931540198,-0.086746602603226,-0.066744802950349,172.114435500549,2.30737636744424,-3.46799165605864,28.736718881179,4.78945314686316
0,14,3.05203614571766,-0.037389482598863,-0.170005326629936,175.052771882856,6.3044391658747,-1.67637651831121,27.5972870326494,4.5995478387749
0,15,2.94140183573338,-0.056559258692342,-0.186152930292925,168.698162243772,6.95843690775448,-2.89253618738283,28.318797221844,4.71979953697399
0,16,3.0327740032647,0.010252379479471,-0.263340710185459,174.390318740138,9.92045755299628,-0.09986782721049,26.894751126711,4.48245852111851
0,17,3.13047793249766,-0.014849100318305,-0.171956399569907,179.603983020504,6.28622558175979,-0.565295678338244,24.6102320581277,4.10170534302129
0,18,3.08273311181495,-0.024919138377294,-0.108713624432226,176.704567198989,4.0095446765031,-1.04166132754707,27.1356332861807,4.52260554769679
0,19,2.79092432073422,-0.078372968400224,-0.188040441750848,160.013239806346,6.93264138856773,-4.44007408045544,39.2413490852775,6.54022484754625
0,20,3.03376704247731,-0.146717416927505,-0.124556100766101,173.938044029027,4.39725644328954,-5.77044973009066,24.706811849332,4.11780197488866
0,21,2.99907390972121,-0.15382502178987,-0.14413439098313,171.963327529888,5.06687963212804,-6.22852268081876,26.441302075373,4.40688367922883
0,22,3.0300630250874,-0.115660093086616,-0.161966504318096,173.730475074093,5.86368161909374,-4.69334870350131,27.5704720051236,4.5950786675206
0,23,3.02706504511501,-0.157360265009324,-0.203904020922011,173.633996388755,7.35621308722773,-6.36126819571259,27.28311549108,4.54718591518
0,24,3.00886919467945,-0.126865692033442,-0.228165016879808,172.626007401074,8.33070723701859,-5.36653596352905,28.1495312387182,4.69158853978636
0,25,2.95841806202578,-0.103317533222001,-0.269092504287205,169.83532380135,9.96622721231113,-4.88887168183868,28.7489569240794,4.7914928206799
0,26,2.98386519859433,-0.154007945180817,-0.19693097033442,171.133992858463,7.05489591494749,-6.45685679318207,25.0887334708118,4.18145557846864
0,27,3.11258459483823,-0.33381565326763,0.222515035642522,-179.31420277687,-8.10500325301578,-12.2914038438834,28.1619624487855,4.69366040813092
0,28,3.01214341156319,-0.380867112467302,-0.062240479223036,173.744899732709,1.57148069123662,-14.4987866698531,23.9413386927588,3.99022311545979
